Date,S&P500 Value,Shiller P/E Value
1968-03-08 00:00:00,89.03,19.93
1968-03-07 00:00:00,89.10,19.93
1968-03-06 00:00:00,89.26,19.93
1968-03-05 00:00:00,87.72,19.93
1968-03-04 00:00:00,87.92,19.93
1968-03-01 00:00:00,89.11,20.42
1968-02-29 00:00:00,89.36,20.42
1968-02-28 00:00:00,90.08,20.42
1968-02-27 00:00:00,90.53,20.42
1968-02-26 00:00:00,90.18,20.42
1968-02-23 00:00:00,90.89,20.42
1968-02-21 00:00:00,91.24,20.42
1968-02-20 00:00:00,91.24,20.42
1968-02-19 00:00:00,90.31,20.42
1968-02-16 00:00:00,89.96,20.42
1968-02-15 00:00:00,90.30,20.42
1968-02-14 00:00:00,90.14,20.42
1968-02-13 00:00:00,89.07,20.42
1968-02-09 00:00:00,89.86,20.42
1968-02-08 00:00:00,90.90,20.42
1968-02-07 00:00:00,92.06,20.42
1968-02-06 00:00:00,91.90,20.42
1968-02-05 00:00:00,91.87,20.42
1968-02-02 00:00:00,92.27,20.42
1968-02-01 00:00:00,92.56,21.51
1968-01-31 00:00:00,92.24,21.51
1968-01-30 00:00:00,92.89,21.51
1968-01-29 00:00:00,93.35,21.51
1968-01-26 00:00:00,93.45,21.51
1968-01-25 00:00:00,93.30,21.51
1968-01-24 00:00:00,93.17,21.51
1968-01-23 00:00:00,93.66,21.51
1968-01-22 00:00:00,94.03,21.51
1968-01-19 00:00:00,95.24,21.51
1968-01-18 00:00:00,95.56,21.51
1968-01-17 00:00:00,95.64,21.51
1968-01-16 00:00:00,95.82,21.51
1968-01-15 00:00:00,96.42,21.51
1968-01-12 00:00:00,96.72,21.51
1968-01-11 00:00:00,96.62,21.51
1968-01-10 00:00:00,96.52,21.51
1968-01-09 00:00:00,96.50,21.51
1968-01-08 00:00:00,96.62,21.51
1968-01-05 00:00:00,95.94,21.51
1968-01-04 00:00:00,95.36,21.51
1968-01-03 00:00:00,95.67,21.51
1968-01-02 00:00:00,96.11,21.51
1967-12-29 00:00:00,96.47,21.75
1967-12-28 00:00:00,95.89,21.75
1967-12-27 00:00:00,95.91,21.75
1967-12-26 00:00:00,95.26,21.75
1967-12-22 00:00:00,95.20,21.75
1967-12-21 00:00:00,95.38,21.75
1967-12-20 00:00:00,95.15,21.75
1967-12-19 00:00:00,94.63,21.75
1967-12-18 00:00:00,94.77,21.75
1967-12-15 00:00:00,95.03,21.75
1967-12-14 00:00:00,95.47,21.75
1967-12-13 00:00:00,95.34,21.75
1967-12-12 00:00:00,95.01,21.75
1967-12-11 00:00:00,95.12,21.75
1967-12-08 00:00:00,95.42,21.75
1967-12-07 00:00:00,95.53,21.75
1967-12-06 00:00:00,95.64,21.75
1967-12-05 00:00:00,95.23,21.75
1967-12-04 00:00:00,95.10,21.75
1967-12-01 00:00:00,94.50,21.26
1967-11-30 00:00:00,94.00,21.26
1967-11-29 00:00:00,94.47,21.26
1967-11-28 00:00:00,94.49,21.26
1967-11-27 00:00:00,94.17,21.26
1967-11-24 00:00:00,93.90,21.26
1967-11-22 00:00:00,93.65,21.26
1967-11-21 00:00:00,93.10,21.26
1967-11-20 00:00:00,91.65,21.26
1967-11-17 00:00:00,92.82,21.26
1967-11-16 00:00:00,92.60,21.26
1967-11-15 00:00:00,91.76,21.26
1967-11-14 00:00:00,91.39,21.26
1967-11-13 00:00:00,91.97,21.26
1967-11-10 00:00:00,92.21,21.26
1967-11-09 00:00:00,91.59,21.26
1967-11-08 00:00:00,91.14,21.26
1967-11-06 00:00:00,91.48,21.26
1967-11-03 00:00:00,91.78,21.26
1967-11-02 00:00:00,92.34,21.26
1967-11-01 00:00:00,92.71,22.07
1967-10-31 00:00:00,93.30,22.07
1967-10-30 00:00:00,94.79,22.07
1967-10-27 00:00:00,94.96,22.07
1967-10-26 00:00:00,94.94,22.07
1967-10-25 00:00:00,94.52,22.07
1967-10-24 00:00:00,94.42,22.07
1967-10-23 00:00:00,94.96,22.07
1967-10-20 00:00:00,95.38,22.07
1967-10-19 00:00:00,95.43,22.07
1967-10-18 00:00:00,95.25,22.07
1967-10-17 00:00:00,95.00,22.07
1967-10-16 00:00:00,95.25,22.07
1967-10-13 00:00:00,96.00,22.07
1967-10-12 00:00:00,95.75,22.07
1967-10-11 00:00:00,96.37,22.07
1967-10-10 00:00:00,96.84,22.07
1967-10-09 00:00:00,97.51,22.07
1967-10-06 00:00:00,97.26,22.07
1967-10-05 00:00:00,96.67,22.07
1967-10-04 00:00:00,96.43,22.07
1967-10-03 00:00:00,96.65,22.07
1967-10-02 00:00:00,96.32,22.07
1967-09-29 00:00:00,96.71,22.22
1967-09-28 00:00:00,96.79,22.22
1967-09-27 00:00:00,96.79,22.22
1967-09-26 00:00:00,96.76,22.22
1967-09-25 00:00:00,97.59,22.22
1967-09-22 00:00:00,97.00,22.22
1967-09-21 00:00:00,96.75,22.22
1967-09-20 00:00:00,96.13,22.22
1967-09-19 00:00:00,96.17,22.22
1967-09-18 00:00:00,96.53,22.22
1967-09-15 00:00:00,96.27,22.22
1967-09-14 00:00:00,96.20,22.22
1967-09-13 00:00:00,95.99,22.22
1967-09-12 00:00:00,94.99,22.22
1967-09-11 00:00:00,94.54,22.22
1967-09-08 00:00:00,94.36,22.22
1967-09-07 00:00:00,94.33,22.22
1967-09-06 00:00:00,94.39,22.22
1967-09-05 00:00:00,94.21,22.22
1967-09-01 00:00:00,93.68,22.03
1967-08-31 00:00:00,93.64,22.03
1967-08-30 00:00:00,93.07,22.03
1967-08-29 00:00:00,92.88,22.03
1967-08-28 00:00:00,92.64,22.03
1967-08-25 00:00:00,92.70,22.03
1967-08-24 00:00:00,93.09,22.03
1967-08-23 00:00:00,93.61,22.03
1967-08-22 00:00:00,93.74,22.03
1967-08-21 00:00:00,94.25,22.03
1967-08-18 00:00:00,94.78,22.03
1967-08-17 00:00:00,94.63,22.03
1967-08-16 00:00:00,94.55,22.03
1967-08-15 00:00:00,94.77,22.03
1967-08-14 00:00:00,94.64,22.03
1967-08-11 00:00:00,95.15,22.03
1967-08-10 00:00:00,95.53,22.03
1967-08-09 00:00:00,95.78,22.03
1967-08-08 00:00:00,95.69,22.03
1967-08-07 00:00:00,95.58,22.03
1967-08-04 00:00:00,95.83,22.03
1967-08-03 00:00:00,95.66,22.03
1967-08-02 00:00:00,95.78,22.03
1967-08-01 00:00:00,95.37,21.8
1967-07-31 00:00:00,94.75,21.8
1967-07-28 00:00:00,94.49,21.8
1967-07-27 00:00:00,94.35,21.8
1967-07-26 00:00:00,94.06,21.8
1967-07-25 00:00:00,93.24,21.8
1967-07-24 00:00:00,93.73,21.8
1967-07-21 00:00:00,94.04,21.8
1967-07-20 00:00:00,93.85,21.8
1967-07-19 00:00:00,93.65,21.8
1967-07-18 00:00:00,93.50,21.8
1967-07-17 00:00:00,92.75,21.8
1967-07-14 00:00:00,92.74,21.8
1967-07-13 00:00:00,92.42,21.8
1967-07-12 00:00:00,92.40,21.8
1967-07-11 00:00:00,92.48,21.8
1967-07-10 00:00:00,92.05,21.8
1967-07-07 00:00:00,91.69,21.8
1967-07-06 00:00:00,91.32,21.8
1967-07-05 00:00:00,91.36,21.8
1967-07-03 00:00:00,90.91,21.8
1967-06-30 00:00:00,90.64,21.55
1967-06-29 00:00:00,90.85,21.55
1967-06-28 00:00:00,91.31,21.55
1967-06-27 00:00:00,91.30,21.55
1967-06-26 00:00:00,91.64,21.55
1967-06-23 00:00:00,92.00,21.55
1967-06-22 00:00:00,91.97,21.55
1967-06-21 00:00:00,92.20,21.55
1967-06-20 00:00:00,92.48,21.55
1967-06-19 00:00:00,92.51,21.55
1967-06-16 00:00:00,92.54,21.55
1967-06-15 00:00:00,92.49,21.55
1967-06-14 00:00:00,92.40,21.55
1967-06-13 00:00:00,92.62,21.55
1967-06-12 00:00:00,92.04,21.55
1967-06-09 00:00:00,91.56,21.55
1967-06-08 00:00:00,91.40,21.55
1967-06-07 00:00:00,90.91,21.55
1967-06-06 00:00:00,90.23,21.55
1967-06-05 00:00:00,88.43,21.55
1967-06-02 00:00:00,89.79,21.55
1967-06-01 00:00:00,90.23,21.95
1967-05-31 00:00:00,89.08,21.95
1967-05-29 00:00:00,90.49,21.95
1967-05-26 00:00:00,90.98,21.95
1967-05-25 00:00:00,91.19,21.95
1967-05-24 00:00:00,90.18,21.95
1967-05-23 00:00:00,91.23,21.95
1967-05-22 00:00:00,91.67,21.95
1967-05-19 00:00:00,92.07,21.95
1967-05-18 00:00:00,92.53,21.95
1967-05-17 00:00:00,92.78,21.95
1967-05-16 00:00:00,93.14,21.95
1967-05-15 00:00:00,92.71,21.95
1967-05-12 00:00:00,93.48,21.95
1967-05-11 00:00:00,93.75,21.95
1967-05-10 00:00:00,93.35,21.95
1967-05-09 00:00:00,93.60,21.95
1967-05-08 00:00:00,94.58,21.95
1967-05-05 00:00:00,94.44,21.95
1967-05-04 00:00:00,94.32,21.95
1967-05-03 00:00:00,93.91,21.95
1967-05-02 00:00:00,93.67,21.95
1967-05-01 00:00:00,93.84,21.69
1967-04-28 00:00:00,94.01,21.69
1967-04-27 00:00:00,93.81,21.69
1967-04-26 00:00:00,93.02,21.69
1967-04-25 00:00:00,93.11,21.69
1967-04-24 00:00:00,92.62,21.69
1967-04-21 00:00:00,92.30,21.69
1967-04-20 00:00:00,92.11,21.69
1967-04-19 00:00:00,91.94,21.69
1967-04-18 00:00:00,91.86,21.69
1967-04-17 00:00:00,91.07,21.69
1967-04-14 00:00:00,90.43,21.69
1967-04-13 00:00:00,89.46,21.69
1967-04-12 00:00:00,88.78,21.69
1967-04-11 00:00:00,88.88,21.69
1967-04-10 00:00:00,88.24,21.69
1967-04-07 00:00:00,89.36,21.69
1967-04-06 00:00:00,89.94,21.69
1967-04-05 00:00:00,89.79,21.69
1967-04-04 00:00:00,89.22,21.69
1967-04-03 00:00:00,89.24,21.69
1967-03-31 00:00:00,90.20,21.44
1967-03-30 00:00:00,90.70,21.44
1967-03-29 00:00:00,90.73,21.44
1967-03-28 00:00:00,90.91,21.44
1967-03-27 00:00:00,90.87,21.44
1967-03-23 00:00:00,90.94,21.44
1967-03-22 00:00:00,90.25,21.44
1967-03-21 00:00:00,90.00,21.44
1967-03-20 00:00:00,90.20,21.44
1967-03-17 00:00:00,90.25,21.44
1967-03-16 00:00:00,90.09,21.44
1967-03-15 00:00:00,89.19,21.44
1967-03-14 00:00:00,88.35,21.44
1967-03-13 00:00:00,88.43,21.44
1967-03-10 00:00:00,88.89,21.44
1967-03-09 00:00:00,88.53,21.44
1967-03-08 00:00:00,88.27,21.44
1967-03-07 00:00:00,88.16,21.44
1967-03-06 00:00:00,88.10,21.44
1967-03-03 00:00:00,88.29,21.44
1967-03-02 00:00:00,88.16,21.44
1967-03-01 00:00:00,87.68,21.07
1967-02-28 00:00:00,86.78,21.07
1967-02-27 00:00:00,86.46,21.07
1967-02-24 00:00:00,87.41,21.07
1967-02-23 00:00:00,87.45,21.07
1967-02-21 00:00:00,87.34,21.07
1967-02-20 00:00:00,87.40,21.07
1967-02-17 00:00:00,87.89,21.07
1967-02-16 00:00:00,87.86,21.07
1967-02-15 00:00:00,88.27,21.07
1967-02-14 00:00:00,88.17,21.07
1967-02-13 00:00:00,87.58,21.07
1967-02-10 00:00:00,87.63,21.07
1967-02-09 00:00:00,87.36,21.07
1967-02-08 00:00:00,87.72,21.07
1967-02-07 00:00:00,86.95,21.07
1967-02-06 00:00:00,87.18,21.07
1967-02-03 00:00:00,87.36,21.07
1967-02-02 00:00:00,86.73,21.07
1967-02-01 00:00:00,86.43,20.43
1967-01-31 00:00:00,86.61,20.43
1967-01-30 00:00:00,86.66,20.43
1967-01-27 00:00:00,86.16,20.43
1967-01-26 00:00:00,85.81,20.43
1967-01-25 00:00:00,85.85,20.43
1967-01-24 00:00:00,86.51,20.43
1967-01-23 00:00:00,86.39,20.43
1967-01-20 00:00:00,86.07,20.43
1967-01-19 00:00:00,85.82,20.43
1967-01-18 00:00:00,85.79,20.43
1967-01-17 00:00:00,85.24,20.43
1967-01-16 00:00:00,84.31,20.43
1967-01-13 00:00:00,84.53,20.43
1967-01-12 00:00:00,83.91,20.43
1967-01-11 00:00:00,83.47,20.43
1967-01-10 00:00:00,82.81,20.43
1967-01-09 00:00:00,82.81,20.43
1967-01-06 00:00:00,82.18,20.43
1967-01-05 00:00:00,81.60,20.43
1967-01-04 00:00:00,80.55,20.43
1967-01-03 00:00:00,80.38,20.43
1966-12-30 00:00:00,80.33,19.74
1966-12-29 00:00:00,80.37,19.74
1966-12-28 00:00:00,80.61,19.74
1966-12-27 00:00:00,81.00,19.74
1966-12-23 00:00:00,81.47,19.74
1966-12-22 00:00:00,81.69,19.74
1966-12-21 00:00:00,81.38,19.74
1966-12-20 00:00:00,80.96,19.74
1966-12-19 00:00:00,81.27,19.74
1966-12-16 00:00:00,81.58,19.74
1966-12-15 00:00:00,81.64,19.74
1966-12-14 00:00:00,82.64,19.74
1966-12-13 00:00:00,82.73,19.74
1966-12-12 00:00:00,83.00,19.74
1966-12-09 00:00:00,82.14,19.74
1966-12-08 00:00:00,82.05,19.74
1966-12-07 00:00:00,81.72,19.74
1966-12-06 00:00:00,80.84,19.74
1966-12-05 00:00:00,80.24,19.74
1966-12-02 00:00:00,80.13,19.74
1966-12-01 00:00:00,80.08,19.71
1966-11-30 00:00:00,80.45,19.71
1966-11-29 00:00:00,80.42,19.71
1966-11-28 00:00:00,80.71,19.71
1966-11-25 00:00:00,80.85,19.71
1966-11-23 00:00:00,80.21,19.71
1966-11-22 00:00:00,79.67,19.71
1966-11-21 00:00:00,80.09,19.71
1966-11-18 00:00:00,81.26,19.71
1966-11-17 00:00:00,81.80,19.71
1966-11-16 00:00:00,82.37,19.71
1966-11-15 00:00:00,81.69,19.71
1966-11-14 00:00:00,81.37,19.71
1966-11-11 00:00:00,81.94,19.71
1966-11-10 00:00:00,81.89,19.71
1966-11-09 00:00:00,81.38,19.71
1966-11-07 00:00:00,80.73,19.71
1966-11-04 00:00:00,80.81,19.71
1966-11-03 00:00:00,80.56,19.71
1966-11-02 00:00:00,80.88,19.71
1966-11-01 00:00:00,80.81,18.83
1966-10-31 00:00:00,80.20,18.83
1966-10-28 00:00:00,80.24,18.83
1966-10-27 00:00:00,80.23,18.83
1966-10-26 00:00:00,79.58,18.83
1966-10-25 00:00:00,78.90,18.83
1966-10-24 00:00:00,78.42,18.83
1966-10-21 00:00:00,78.19,18.83
1966-10-20 00:00:00,77.84,18.83
1966-10-19 00:00:00,78.05,18.83
1966-10-18 00:00:00,78.68,18.83
1966-10-17 00:00:00,77.47,18.83
1966-10-14 00:00:00,76.60,18.83
1966-10-13 00:00:00,76.89,18.83
1966-10-12 00:00:00,77.04,18.83
1966-10-11 00:00:00,74.91,18.83
1966-10-10 00:00:00,74.53,18.83
1966-10-07 00:00:00,73.20,18.83
1966-10-06 00:00:00,74.05,18.83
1966-10-05 00:00:00,74.69,18.83
1966-10-04 00:00:00,75.10,18.83
1966-10-03 00:00:00,74.90,18.83
1966-09-30 00:00:00,76.56,19.16
1966-09-29 00:00:00,76.31,19.16
1966-09-28 00:00:00,77.11,19.16
1966-09-27 00:00:00,78.10,19.16
1966-09-26 00:00:00,77.86,19.16
1966-09-23 00:00:00,77.67,19.16
1966-09-22 00:00:00,77.94,19.16
1966-09-21 00:00:00,77.71,19.16
1966-09-20 00:00:00,79.04,19.16
1966-09-19 00:00:00,79.59,19.16
1966-09-16 00:00:00,79.99,19.16
1966-09-15 00:00:00,80.08,19.16
1966-09-14 00:00:00,79.13,19.16
1966-09-13 00:00:00,78.32,19.16
1966-09-12 00:00:00,77.91,19.16
1966-09-09 00:00:00,76.29,19.16
1966-09-08 00:00:00,76.05,19.16
1966-09-07 00:00:00,76.37,19.16
1966-09-06 00:00:00,76.96,19.16
1966-09-02 00:00:00,77.42,19.16
1966-09-01 00:00:00,77.70,19.91
1966-08-31 00:00:00,77.10,19.91
1966-08-30 00:00:00,75.86,19.91
1966-08-29 00:00:00,74.53,19.91
1966-08-26 00:00:00,76.41,19.91
1966-08-25 00:00:00,78.06,19.91
1966-08-24 00:00:00,79.07,19.91
1966-08-23 00:00:00,78.11,19.91
1966-08-22 00:00:00,78.24,19.91
1966-08-19 00:00:00,79.62,19.91
1966-08-18 00:00:00,80.16,19.91
1966-08-17 00:00:00,81.18,19.91
1966-08-16 00:00:00,81.63,19.91
1966-08-15 00:00:00,82.74,19.91
1966-08-12 00:00:00,83.17,19.91
1966-08-11 00:00:00,83.02,19.91
1966-08-10 00:00:00,83.11,19.91
1966-08-09 00:00:00,83.49,19.91
1966-08-08 00:00:00,83.75,19.91
1966-08-05 00:00:00,84.00,19.91
1966-08-04 00:00:00,83.93,19.91
1966-08-03 00:00:00,83.15,19.91
1966-08-02 00:00:00,82.33,19.91
1966-08-01 00:00:00,82.31,21.38
1966-07-29 00:00:00,83.60,21.38
1966-07-28 00:00:00,83.77,21.38
1966-07-27 00:00:00,84.10,21.38
1966-07-26 00:00:00,83.70,21.38
1966-07-25 00:00:00,83.83,21.38
1966-07-22 00:00:00,85.41,21.38
1966-07-21 00:00:00,85.52,21.38
1966-07-20 00:00:00,85.51,21.38
1966-07-19 00:00:00,86.33,21.38
1966-07-18 00:00:00,86.99,21.38
1966-07-15 00:00:00,87.08,21.38
1966-07-14 00:00:00,86.82,21.38
1966-07-13 00:00:00,86.30,21.38
1966-07-12 00:00:00,86.88,21.38
1966-07-11 00:00:00,87.45,21.38
1966-07-08 00:00:00,87.61,21.38
1966-07-07 00:00:00,87.38,21.38
1966-07-06 00:00:00,87.06,21.38
1966-07-05 00:00:00,85.82,21.38
1966-07-01 00:00:00,85.61,21.56
1966-06-30 00:00:00,84.74,21.56
1966-06-29 00:00:00,84.86,21.56
1966-06-28 00:00:00,85.67,21.56
1966-06-27 00:00:00,86.08,21.56
1966-06-24 00:00:00,86.58,21.56
1966-06-23 00:00:00,86.50,21.56
1966-06-22 00:00:00,86.85,21.56
1966-06-21 00:00:00,86.71,21.56
1966-06-20 00:00:00,86.48,21.56
1966-06-17 00:00:00,86.51,21.56
1966-06-16 00:00:00,86.47,21.56
1966-06-15 00:00:00,86.73,21.56
1966-06-14 00:00:00,87.07,21.56
1966-06-13 00:00:00,86.83,21.56
1966-06-10 00:00:00,86.44,21.56
1966-06-09 00:00:00,85.50,21.56
1966-06-08 00:00:00,84.93,21.56
1966-06-07 00:00:00,84.83,21.56
1966-06-06 00:00:00,85.42,21.56
1966-06-03 00:00:00,86.06,21.56
1966-06-02 00:00:00,85.96,21.56
1966-06-01 00:00:00,86.10,21.85
1966-05-31 00:00:00,86.13,21.85
1966-05-27 00:00:00,87.33,21.85
1966-05-26 00:00:00,87.07,21.85
1966-05-25 00:00:00,87.07,21.85
1966-05-24 00:00:00,86.77,21.85
1966-05-23 00:00:00,86.20,21.85
1966-05-20 00:00:00,85.43,21.85
1966-05-19 00:00:00,85.02,21.85
1966-05-18 00:00:00,85.12,21.85
1966-05-17 00:00:00,83.63,21.85
1966-05-16 00:00:00,84.41,21.85
1966-05-13 00:00:00,85.47,21.85
1966-05-12 00:00:00,86.23,21.85
1966-05-11 00:00:00,87.23,21.85
1966-05-10 00:00:00,87.08,21.85
1966-05-09 00:00:00,86.32,21.85
1966-05-06 00:00:00,87.84,21.85
1966-05-05 00:00:00,87.93,21.85
1966-05-04 00:00:00,89.39,21.85
1966-05-03 00:00:00,89.85,21.85
1966-05-02 00:00:00,90.90,21.85
1966-04-29 00:00:00,91.06,23.11
1966-04-28 00:00:00,91.13,23.11
1966-04-27 00:00:00,91.76,23.11
1966-04-26 00:00:00,91.99,23.11
1966-04-25 00:00:00,92.08,23.11
1966-04-22 00:00:00,92.27,23.11
1966-04-21 00:00:00,92.42,23.11
1966-04-20 00:00:00,92.08,23.11
1966-04-19 00:00:00,91.57,23.11
1966-04-18 00:00:00,91.58,23.11
1966-04-15 00:00:00,91.99,23.11
1966-04-14 00:00:00,91.87,23.11
1966-04-13 00:00:00,91.54,23.11
1966-04-12 00:00:00,91.45,23.11
1966-04-11 00:00:00,91.79,23.11
1966-04-07 00:00:00,91.76,23.11
1966-04-06 00:00:00,91.56,23.11
1966-04-05 00:00:00,91.31,23.11
1966-04-04 00:00:00,90.76,23.11
1966-04-01 00:00:00,89.94,22.61
1966-03-31 00:00:00,89.23,22.61
1966-03-30 00:00:00,88.78,22.61
1966-03-29 00:00:00,89.27,22.61
1966-03-28 00:00:00,89.62,22.61
1966-03-25 00:00:00,89.54,22.61
1966-03-24 00:00:00,89.29,22.61
1966-03-23 00:00:00,89.13,22.61
1966-03-22 00:00:00,89.46,22.61
1966-03-21 00:00:00,89.20,22.61
1966-03-18 00:00:00,88.53,22.61
1966-03-17 00:00:00,88.17,22.61
1966-03-16 00:00:00,87.86,22.61
1966-03-15 00:00:00,87.35,22.61
1966-03-14 00:00:00,87.85,22.61
1966-03-11 00:00:00,88.85,22.61
1966-03-10 00:00:00,88.96,22.61
1966-03-09 00:00:00,88.96,22.61
1966-03-08 00:00:00,88.18,22.61
1966-03-07 00:00:00,88.04,22.61
1966-03-04 00:00:00,89.24,22.61
1966-03-03 00:00:00,89.47,22.61
1966-03-02 00:00:00,89.15,22.61
1966-03-01 00:00:00,90.06,23.7
1966-02-28 00:00:00,91.22,23.7
1966-02-25 00:00:00,91.14,23.7
1966-02-24 00:00:00,90.89,23.7
1966-02-23 00:00:00,91.48,23.7
1966-02-21 00:00:00,91.87,23.7
1966-02-18 00:00:00,92.41,23.7
1966-02-17 00:00:00,92.66,23.7
1966-02-16 00:00:00,93.16,23.7
1966-02-15 00:00:00,93.17,23.7
1966-02-14 00:00:00,93.53,23.7
1966-02-11 00:00:00,93.81,23.7
1966-02-10 00:00:00,93.83,23.7
1966-02-09 00:00:00,94.06,23.7
1966-02-08 00:00:00,93.55,23.7
1966-02-07 00:00:00,93.59,23.7
1966-02-04 00:00:00,93.26,23.7
1966-02-03 00:00:00,92.65,23.7
1966-02-02 00:00:00,92.53,23.7
1966-02-01 00:00:00,92.16,24.06
1966-01-31 00:00:00,92.88,24.06
1966-01-28 00:00:00,93.31,24.06
1966-01-27 00:00:00,93.67,24.06
1966-01-26 00:00:00,93.70,24.06
1966-01-25 00:00:00,93.85,24.06
1966-01-24 00:00:00,93.71,24.06
1966-01-21 00:00:00,93.47,24.06
1966-01-20 00:00:00,93.36,24.06
1966-01-19 00:00:00,93.69,24.06
1966-01-18 00:00:00,93.95,24.06
1966-01-17 00:00:00,93.77,24.06
1966-01-14 00:00:00,93.50,24.06
1966-01-13 00:00:00,93.36,24.06
1966-01-12 00:00:00,93.19,24.06
1966-01-11 00:00:00,93.41,24.06
1966-01-10 00:00:00,93.33,24.06
1966-01-07 00:00:00,93.14,24.06
1966-01-06 00:00:00,93.06,24.06
1966-01-05 00:00:00,92.85,24.06
1966-01-04 00:00:00,92.26,24.06
1966-01-03 00:00:00,92.18,24.06
1965-12-31 00:00:00,92.43,23.69
1965-12-30 00:00:00,92.20,23.69
1965-12-29 00:00:00,91.81,23.69
1965-12-28 00:00:00,91.53,23.69
1965-12-27 00:00:00,91.52,23.69
1965-12-23 00:00:00,92.19,23.69
1965-12-22 00:00:00,92.29,23.69
1965-12-21 00:00:00,92.01,23.69
1965-12-20 00:00:00,91.65,23.69
1965-12-17 00:00:00,92.08,23.69
1965-12-16 00:00:00,92.12,23.69
1965-12-15 00:00:00,92.02,23.69
1965-12-14 00:00:00,91.88,23.69
1965-12-13 00:00:00,91.83,23.69
1965-12-10 00:00:00,91.80,23.69
1965-12-09 00:00:00,91.56,23.69
1965-12-08 00:00:00,91.28,23.69
1965-12-07 00:00:00,91.39,23.69
1965-12-06 00:00:00,90.59,23.69
1965-12-03 00:00:00,91.27,23.69
1965-12-02 00:00:00,91.21,23.69
1965-12-01 00:00:00,91.50,23.93
1965-11-30 00:00:00,91.61,23.93
1965-11-29 00:00:00,91.80,23.93
1965-11-26 00:00:00,92.03,23.93
1965-11-24 00:00:00,91.94,23.93
1965-11-23 00:00:00,91.78,23.93
1965-11-22 00:00:00,91.64,23.93
1965-11-19 00:00:00,92.24,23.93
1965-11-18 00:00:00,92.22,23.93
1965-11-17 00:00:00,92.60,23.93
1965-11-16 00:00:00,92.41,23.93
1965-11-15 00:00:00,92.63,23.93
1965-11-12 00:00:00,92.55,23.93
1965-11-11 00:00:00,92.11,23.93
1965-11-10 00:00:00,91.83,23.93
1965-11-09 00:00:00,91.93,23.93
1965-11-08 00:00:00,92.23,23.93
1965-11-05 00:00:00,92.37,23.93
1965-11-04 00:00:00,92.46,23.93
1965-11-03 00:00:00,92.31,23.93
1965-11-01 00:00:00,92.23,23.78
1965-10-29 00:00:00,92.42,23.78
1965-10-28 00:00:00,92.21,23.78
1965-10-27 00:00:00,92.51,23.78
1965-10-26 00:00:00,92.20,23.78
1965-10-25 00:00:00,91.67,23.78
1965-10-22 00:00:00,91.98,23.78
1965-10-21 00:00:00,91.94,23.78
1965-10-20 00:00:00,91.78,23.78
1965-10-19 00:00:00,91.80,23.78
1965-10-18 00:00:00,91.68,23.78
1965-10-15 00:00:00,91.38,23.78
1965-10-14 00:00:00,91.19,23.78
1965-10-13 00:00:00,91.34,23.78
1965-10-12 00:00:00,91.35,23.78
1965-10-11 00:00:00,91.37,23.78
1965-10-08 00:00:00,90.85,23.78
1965-10-07 00:00:00,90.47,23.78
1965-10-06 00:00:00,90.54,23.78
1965-10-05 00:00:00,90.63,23.78
1965-10-04 00:00:00,90.08,23.78
1965-10-01 00:00:00,89.90,23.37
1965-09-30 00:00:00,89.96,23.37
1965-09-29 00:00:00,90.02,23.37
1965-09-28 00:00:00,90.43,23.37
1965-09-27 00:00:00,90.65,23.37
1965-09-24 00:00:00,90.02,23.37
1965-09-23 00:00:00,89.86,23.37
1965-09-22 00:00:00,90.22,23.37
1965-09-21 00:00:00,89.81,23.37
1965-09-20 00:00:00,90.08,23.37
1965-09-17 00:00:00,90.05,23.37
1965-09-16 00:00:00,90.02,23.37
1965-09-15 00:00:00,89.52,23.37
1965-09-14 00:00:00,89.03,23.37
1965-09-13 00:00:00,89.38,23.37
1965-09-10 00:00:00,89.12,23.37
1965-09-09 00:00:00,88.89,23.37
1965-09-08 00:00:00,88.66,23.37
1965-09-07 00:00:00,88.36,23.37
1965-09-03 00:00:00,88.06,23.37
1965-09-02 00:00:00,87.65,23.37
1965-09-01 00:00:00,87.17,22.67
1965-08-31 00:00:00,87.17,22.67
1965-08-30 00:00:00,87.21,22.67
1965-08-27 00:00:00,87.20,22.67
1965-08-26 00:00:00,87.14,22.67
1965-08-25 00:00:00,86.81,22.67
1965-08-24 00:00:00,86.71,22.67
1965-08-23 00:00:00,86.56,22.67
1965-08-20 00:00:00,86.69,22.67
1965-08-19 00:00:00,86.79,22.67
1965-08-18 00:00:00,86.99,22.67
1965-08-17 00:00:00,87.04,22.67
1965-08-16 00:00:00,86.87,22.67
1965-08-13 00:00:00,86.77,22.67
1965-08-12 00:00:00,86.38,22.67
1965-08-11 00:00:00,86.13,22.67
1965-08-10 00:00:00,85.87,22.67
1965-08-09 00:00:00,85.86,22.67
1965-08-06 00:00:00,86.07,22.67
1965-08-05 00:00:00,85.79,22.67
1965-08-04 00:00:00,85.79,22.67
1965-08-03 00:00:00,85.46,22.67
1965-08-02 00:00:00,85.42,22.67
1965-07-30 00:00:00,85.25,22.3
1965-07-29 00:00:00,84.68,22.3
1965-07-28 00:00:00,84.03,22.3
1965-07-27 00:00:00,83.87,22.3
1965-07-26 00:00:00,84.05,22.3
1965-07-23 00:00:00,84.07,22.3
1965-07-22 00:00:00,83.85,22.3
1965-07-21 00:00:00,84.07,22.3
1965-07-20 00:00:00,84.55,22.3
